date,open,high,low,close,volume,code
2025-06-09,25250.0,27200.0,25150.0,26750.0,370582,009420
2025-06-10,26750.0,27100.0,26100.0,26900.0,155011,009420
2025-06-11,27250.0,27600.0,27000.0,27150.0,169888,009420
2025-06-12,27200.0,27350.0,26950.0,27200.0,173184,009420
2025-06-13,27200.0,27250.0,25750.0,26250.0,249529,009420
2025-06-16,26000.0,26750.0,25600.0,26050.0,153589,009420
2025-06-17,25900.0,26350.0,25550.0,25950.0,157142,009420
2025-06-18,25800.0,26050.0,25550.0,25650.0,134926,009420
2025-06-19,25900.0,26100.0,25450.0,25750.0,152606,009420
2025-06-20,25850.0,26250.0,25550.0,25700.0,368602,009420
2025-06-23,25150.0,25250.0,24450.0,24800.0,287900,009420
2025-06-24,25150.0,26450.0,25150.0,25500.0,232750,009420
2025-06-25,25600.0,25600.0,25050.0,25150.0,176277,009420
2025-06-26,25200.0,25300.0,24700.0,24950.0,139707,009420
2025-06-27,24950.0,25100.0,24250.0,24400.0,180369,009420
2025-06-30,24550.0,24600.0,24000.0,24250.0,148883,009420
2025-07-01,24250.0,24700.0,24250.0,24600.0,108994,009420
2025-07-02,24550.0,25050.0,24400.0,25000.0,149887,009420
2025-07-03,25500.0,26450.0,25100.0,26300.0,281089,009420
2025-07-04,26100.0,26300.0,25350.0,25500.0,136340,009420
2025-07-07,25600.0,25700.0,25350.0,25550.0,86355,009420
2025-07-08,25550.0,25800.0,25000.0,25150.0,120539,009420
2025-07-09,25150.0,25500.0,25000.0,25400.0,117323,009420
2025-07-10,25550.0,27150.0,25550.0,27000.0,526771,009420
2025-07-11,27300.0,27350.0,26400.0,26500.0,216614,009420
2025-07-14,26800.0,27150.0,26250.0,26500.0,158113,009420
2025-07-15,26650.0,27150.0,26550.0,26900.0,200894,009420
2025-07-16,26400.0,26600.0,26200.0,26350.0,135580,009420
2025-07-17,26500.0,30000.0,26350.0,29900.0,1669406,009420
2025-07-18,29700.0,30000.0,29100.0,29300.0,557030,009420
2025-07-21,29600.0,29750.0,28400.0,28650.0,293293,009420
2025-07-22,28600.0,29800.0,28250.0,28650.0,377251,009420
2025-07-23,29050.0,29300.0,28500.0,28950.0,216590,009420
2025-07-24,29600.0,30000.0,28950.0,29000.0,367491,009420
2025-07-25,32000.0,32000.0,29200.0,29200.0,1136891,009420
2025-07-28,28650.0,29200.0,27550.0,27650.0,450906,009420
2025-07-29,27600.0,27750.0,27000.0,27250.0,211452,009420
2025-07-30,27050.0,28450.0,26750.0,27300.0,280933,009420
2025-07-31,27350.0,27450.0,26750.0,27100.0,221797,009420
2025-08-01,26500.0,26750.0,25600.0,25700.0,293710,009420
2025-08-04,25800.0,26600.0,25550.0,26200.0,140040,009420
2025-08-05,26650.0,27700.0,26650.0,27300.0,208745,009420
2025-08-06,26950.0,27850.0,26850.0,27700.0,183738,009420
2025-08-07,27400.0,27600.0,27000.0,27600.0,164983,009420
2025-08-08,27600.0,28000.0,27400.0,27750.0,141227,009420
2025-08-11,27600.0,28150.0,27300.0,28050.0,134129,009420
2025-08-12,27550.0,27900.0,27050.0,27100.0,183418,009420
2025-08-13,27500.0,29800.0,27400.0,29200.0,538932,009420
2025-08-14,29600.0,30000.0,29100.0,29250.0,367778,009420
2025-08-18,30100.0,30450.0,29500.0,29700.0,347230,009420
2025-08-19,29550.0,29950.0,28900.0,29100.0,291641,009420
2025-08-20,28500.0,29000.0,28050.0,28450.0,212231,009420
2025-08-21,28400.0,28750.0,28050.0,28200.0,183628,009420
2025-08-22,28200.0,28650.0,28100.0,28450.0,127170,009420
2025-08-25,29400.0,30000.0,29200.0,29500.0,210233,009420
2025-08-26,29050.0,31900.0,28950.0,30500.0,895695,009420
2025-08-27,30650.0,30700.0,29700.0,30350.0,250733,009420
2025-08-28,30350.0,30600.0,29950.0,30100.0,219356,009420
2025-08-29,30150.0,30900.0,29650.0,29850.0,234793,009420
2025-09-01,29900.0,30150.0,29000.0,29100.0,179126,009420
2025-09-02,29300.0,30550.0,28950.0,30350.0,290662,009420
2025-09-03,30400.0,31725.0,30100.0,31500.0,377882,009420
2025-09-04,33900.0,34600.0,32050.0,32450.0,1552138,009420
2025-09-05,32100.0,32150.0,30950.0,31950.0,534974,009420
2025-09-08,33500.0,34250.0,32500.0,33900.0,698784,009420
2025-09-09,33300.0,33650.0,32750.0,33400.0,411124,009420
2025-09-10,33350.0,34100.0,33000.0,33350.0,306034,009420
2025-09-11,33500.0,33800.0,32650.0,33400.0,362770,009420
2025-09-12,33950.0,34900.0,33650.0,34000.0,491844,009420
2025-09-15,33750.0,33800.0,32900.0,33400.0,302812,009420
2025-09-16,32800.0,32800.0,32000.0,32400.0,348504,009420
2025-09-17,32150.0,32450.0,32050.0,32200.0,189134,009420
2025-09-18,32400.0,32750.0,31800.0,31900.0,211844,009420
2025-09-22,33050.0,33250.0,32150.0,33100.0,265960,009420
2025-09-23,33850.0,34250.0,32900.0,33100.0,400437,009420
2025-09-24,32900.0,32950.0,31600.0,31900.0,291852,009420
2025-09-25,32150.0,32300.0,31100.0,31350.0,175554,009420
2025-09-26,31100.0,31500.0,30400.0,30700.0,259565,009420
2025-09-29,31550.0,33450.0,31350.0,32800.0,351206,009420
2025-09-30,33150.0,33400.0,32500.0,32850.0,158656,009420
2025-10-01,33300.0,33750.0,32750.0,33350.0,230130,009420
2025-10-02,33500.0,35200.0,33200.0,34800.0,668440,009420
2025-10-10,35400.0,35750.0,34450.0,34950.0,449622,009420
2025-10-13,34250.0,35400.0,33900.0,34500.0,285917,009420
2025-10-14,34400.0,35900.0,34200.0,34750.0,502009,009420
2025-10-15,34750.0,35100.0,34350.0,34600.0,249255,009420
2025-10-16,34700.0,35725.0,33850.0,34200.0,460501,009420
2025-10-17,33900.0,34200.0,33150.0,33350.0,328073,009420
2025-10-20,33450.0,35300.0,33450.0,34800.0,422267,009420
2025-10-21,36350.0,36400.0,34500.0,35000.0,412103,009420
2025-10-22,35050.0,35550.0,34250.0,34500.0,258083,009420
2025-10-23,34600.0,34600.0,33400.0,33400.0,197501,009420
2025-10-24,33600.0,33750.0,32600.0,32750.0,271229,009420
2025-10-27,33250.0,34850.0,32950.0,34800.0,386878,009420
