date,open,high,low,close,volume,code
2025-06-09,4550.0,4566.66650390625,4350.0,4550.0,190259,140430
2025-06-10,4491.66650390625,4550.0,4283.33349609375,4375.0,170193,140430
2025-06-11,4458.33349609375,4458.33349609375,4250.0,4308.33349609375,86555,140430
2025-06-12,4266.66650390625,4358.33349609375,4183.33349609375,4225.0,71051,140430
2025-06-13,4225.0,4466.66650390625,4133.33349609375,4366.66650390625,159271,140430
2025-06-16,4375.0,4383.33349609375,4233.33349609375,4300.0,62834,140430
2025-06-17,4300.0,4300.0,3950.0,4000.0,176986,140430
2025-06-18,4000.0,4391.66650390625,3958.333251953125,4233.33349609375,235429,140430
2025-06-19,4250.0,4666.66650390625,4166.66650390625,4433.33349609375,621873,140430
2025-06-20,4400.0,4433.33349609375,4225.0,4300.0,109043,140430
2025-06-23,4283.33349609375,4283.33349609375,4066.666748046875,4141.66650390625,69888,140430
2025-06-24,4158.33349609375,4658.33349609375,4158.33349609375,4466.66650390625,169288,140430
2025-06-25,4458.33349609375,4458.33349609375,4283.33349609375,4391.66650390625,63742,140430
2025-06-26,4391.66650390625,4475.0,4208.33349609375,4300.0,66532,140430
2025-06-27,4300.0,4433.33349609375,4216.66650390625,4408.33349609375,81204,140430
2025-06-30,4408.33349609375,4508.33349609375,4291.66650390625,4291.66650390625,82583,140430
2025-07-01,4291.66650390625,4641.66650390625,4233.33349609375,4441.66650390625,176275,140430
2025-07-02,4550.0,4558.33349609375,4325.0,4383.33349609375,73326,140430
2025-07-03,4383.33349609375,4408.33349609375,4258.33349609375,4366.66650390625,65584,140430
2025-07-04,4366.66650390625,4366.66650390625,4150.0,4208.33349609375,78861,140430
2025-07-07,4166.66650390625,4208.33349609375,4041.666748046875,4091.666748046875,71791,140430
2025-07-08,4091.666748046875,4683.33349609375,4050.0,4525.0,833814,140430
2025-07-09,4525.0,4533.33349609375,4375.0,4441.66650390625,126005,140430
2025-07-10,4450.0,4500.0,4316.66650390625,4433.33349609375,73285,140430
2025-07-11,4433.33349609375,4525.0,4341.66650390625,4408.33349609375,81535,140430
2025-07-14,4416.66650390625,4566.66650390625,4333.33349609375,4400.0,31056,140430
2025-07-15,4350.0,4433.33349609375,4283.33349609375,4433.33349609375,45085,140430
2025-07-16,4391.66650390625,4566.66650390625,4266.66650390625,4433.33349609375,95213,140430
2025-07-17,4400.0,4416.66650390625,4275.0,4300.0,31817,140430
2025-07-18,4291.66650390625,4325.0,4166.66650390625,4275.0,29538,140430
2025-07-21,4325.0,4325.0,4158.33349609375,4158.33349609375,34671,140430
2025-07-22,4166.66650390625,4475.0,4158.33349609375,4283.33349609375,121773,140430
2025-07-23,4250.0,4275.0,4100.0,4208.33349609375,42256,140430
2025-07-24,4208.33349609375,4400.0,4100.0,4133.33349609375,106049,140430
2025-07-25,4108.33349609375,4283.33349609375,4100.0,4150.0,38883,140430
2025-07-28,4208.33349609375,4208.33349609375,3966.666748046875,4016.666748046875,66133,140430
2025-07-29,4016.666748046875,4100.0,3991.666748046875,4041.666748046875,23950,140430
2025-07-30,4041.666748046875,4091.666748046875,3983.333251953125,4000.0,19463,140430
2025-07-31,4000.0,4083.333251953125,3900.0,3966.666748046875,62501,140430
2025-08-01,3966.666748046875,3966.666748046875,3700.0,3750.0,81777,140430
2025-08-04,3725.0,3833.333251953125,3700.0,3816.666748046875,38210,140430
2025-08-05,3850.0,3891.666748046875,3825.0,3883.333251953125,17095,140430
2025-08-06,3883.333251953125,3925.0,3816.666748046875,3916.666748046875,15317,140430
2025-08-07,3941.666748046875,4050.0,3850.0,4050.0,37526,140430
2025-08-08,4058.333251953125,4058.333251953125,3883.333251953125,3950.0,15124,140430
2025-08-11,3916.666748046875,3941.666748046875,3816.666748046875,3833.333251953125,15714,140430
2025-08-12,3916.666748046875,4150.0,3833.333251953125,3975.0,60844,140430
2025-08-13,3975.0,4125.0,3875.0,4033.333251953125,29397,140430
2025-08-14,4008.333251953125,4100.0,3950.0,4033.333251953125,15685,140430
