date,open,high,low,close,volume,code
2025-06-09,31900.0,35400.0,28750.0,31700.0,267315,019175
2025-06-10,29900.0,33400.0,28800.0,29000.0,193905,019175
2025-06-11,31000.0,35150.0,29000.0,34900.0,269299,019175
2025-06-12,32250.0,34900.0,32100.0,32100.0,125141,019175
2025-06-13,31100.0,34300.0,29700.0,30700.0,101334,019175
2025-06-16,29000.0,29850.0,27100.0,27500.0,78118,019175
2025-06-17,35700.0,35750.0,32600.0,35750.0,163863,019175
2025-06-18,46450.0,46450.0,46450.0,46450.0,44909,019175
2025-06-19,46450.0,46450.0,46450.0,46450.0,0,019175
2025-06-20,44900.0,55000.0,41200.0,43350.0,1001232,019175
2025-06-23,41200.0,46100.0,37550.0,38500.0,263042,019175
2025-06-24,40600.0,40600.0,36750.0,38500.0,111667,019175
2025-06-25,37550.0,42000.0,34150.0,38550.0,257562,019175
2025-06-26,38000.0,39000.0,36350.0,36500.0,74406,019175
2025-06-27,37000.0,40600.0,33800.0,34000.0,190072,019175
2025-06-30,40750.0,40750.0,35000.0,37450.0,76545,019175
2025-07-01,34350.0,37500.0,34350.0,36100.0,32816,019175
2025-07-02,35700.0,35700.0,34000.0,34200.0,17155,019175
2025-07-03,34000.0,34000.0,32600.0,32600.0,15960,019175
2025-07-04,32500.0,32500.0,29250.0,29700.0,30629,019175
2025-07-07,32550.0,32550.0,30150.0,31150.0,14917,019175
2025-07-08,29900.0,30800.0,29900.0,30800.0,13000,019175
2025-07-09,30450.0,32000.0,30400.0,31550.0,10038,019175
2025-07-10,31300.0,31300.0,30600.0,30850.0,6007,019175
2025-07-11,30300.0,30800.0,29900.0,30800.0,11100,019175
2025-07-14,30700.0,30700.0,29200.0,29250.0,9760,019175
2025-07-15,29250.0,30100.0,28550.0,30000.0,5837,019175
2025-07-16,29000.0,29250.0,28950.0,29000.0,5325,019175
2025-07-17,28900.0,30100.0,28050.0,29000.0,10899,019175
2025-07-18,28250.0,28300.0,28050.0,28150.0,9254,019175
2025-07-21,27500.0,27500.0,25650.0,26500.0,13059,019175
2025-07-22,26050.0,26100.0,24950.0,25200.0,11357,019175
2025-07-23,25150.0,26500.0,24400.0,25300.0,12077,019175
2025-07-24,26000.0,26000.0,25100.0,25250.0,4112,019175
2025-07-25,25000.0,25000.0,24350.0,24400.0,6899,019175
2025-07-28,23950.0,23950.0,23400.0,23400.0,7773,019175
2025-07-29,23600.0,23600.0,22200.0,22500.0,8485,019175
2025-07-30,22500.0,22500.0,21750.0,21750.0,9095,019175
2025-07-31,21150.0,21750.0,21000.0,21750.0,11718,019175
2025-08-01,21600.0,21700.0,20650.0,20700.0,13841,019175
2025-08-04,20900.0,20900.0,20000.0,20000.0,7642,019175
2025-08-05,20500.0,21350.0,20450.0,20800.0,7009,019175
2025-08-06,20200.0,21550.0,20200.0,21550.0,9077,019175
2025-08-07,21550.0,21750.0,20650.0,21750.0,5899,019175
2025-08-08,21850.0,28250.0,21050.0,25200.0,43420,019175
2025-08-11,23950.0,24400.0,23200.0,23500.0,23354,019175
2025-08-12,26200.0,26200.0,24600.0,25100.0,21087,019175
2025-08-13,27000.0,27000.0,26000.0,26350.0,20778,019175
2025-08-14,25900.0,26550.0,25750.0,26550.0,9615,019175
2025-08-18,27050.0,27050.0,25250.0,25300.0,10266,019175
2025-08-19,24900.0,24900.0,24100.0,24300.0,6406,019175
2025-08-20,23150.0,23700.0,23000.0,23100.0,7578,019175
2025-08-21,23500.0,24450.0,23250.0,23250.0,10069,019175
2025-08-22,22750.0,23000.0,22750.0,22850.0,5998,019175
2025-08-25,23400.0,23400.0,22850.0,22850.0,5498,019175
2025-08-26,22950.0,24050.0,22950.0,23600.0,7745,019175
2025-08-27,23500.0,23500.0,22500.0,22500.0,8138,019175
2025-08-28,22600.0,22650.0,22250.0,22500.0,5422,019175
2025-08-29,22100.0,22450.0,22000.0,22050.0,4083,019175
2025-09-01,22200.0,22200.0,21500.0,21850.0,4208,019175
2025-09-02,21850.0,22700.0,21800.0,22200.0,2857,019175
2025-09-03,22200.0,23200.0,22150.0,23100.0,5901,019175
2025-09-04,23100.0,24500.0,23100.0,24000.0,7743,019175
2025-09-05,23550.0,24050.0,23400.0,23550.0,2896,019175
2025-09-08,23200.0,23450.0,23100.0,23200.0,5661,019175
2025-09-09,23200.0,23500.0,23150.0,23150.0,3274,019175
2025-09-10,23150.0,23200.0,22900.0,23200.0,3211,019175
2025-09-11,23050.0,23050.0,22650.0,22650.0,3821,019175
2025-09-12,22850.0,23200.0,22800.0,23200.0,4146,019175
2025-09-15,23350.0,23500.0,22900.0,23500.0,2443,019175
2025-09-16,23500.0,23500.0,23150.0,23250.0,3705,019175
2025-09-17,23250.0,23650.0,23200.0,23500.0,2914,019175
2025-09-18,23450.0,26000.0,23450.0,24400.0,14381,019175
2025-09-22,27200.0,27200.0,26400.0,27000.0,18128,019175
2025-09-23,26400.0,26600.0,25850.0,25850.0,11131,019175
2025-09-24,25600.0,26900.0,25050.0,26300.0,9342,019175
2025-09-25,25600.0,26100.0,25600.0,25750.0,5708,019175
2025-09-26,26300.0,26300.0,25350.0,25400.0,4928,019175
2025-09-29,25400.0,25950.0,24950.0,24950.0,9162,019175
2025-09-30,25000.0,26000.0,25000.0,25050.0,6859,019175
2025-10-01,25500.0,25500.0,24500.0,24500.0,5091,019175
2025-10-02,24250.0,25100.0,24250.0,25100.0,2788,019175
2025-10-10,24950.0,24950.0,23500.0,23700.0,9791,019175
2025-10-13,23050.0,23750.0,23050.0,23300.0,5963,019175
2025-10-14,23300.0,23700.0,23250.0,23300.0,7141,019175
2025-10-15,23250.0,23400.0,23250.0,23300.0,4700,019175
2025-10-16,23000.0,23800.0,22900.0,23200.0,9018,019175
2025-10-17,23150.0,23200.0,22800.0,23000.0,3296,019175
2025-10-20,23000.0,23050.0,22800.0,22900.0,2749,019175
2025-10-21,22900.0,23400.0,22900.0,23100.0,4337,019175
2025-10-22,23050.0,23100.0,22800.0,22900.0,4064,019175
2025-10-23,22900.0,23500.0,22900.0,22900.0,3566,019175
2025-10-24,22900.0,26450.0,22900.0,24650.0,26366,019175
2025-10-27,24750.0,26950.0,24750.0,26350.0,19805,019175
2025-10-28,27000.0,28400.0,27000.0,28100.0,21418,019175
2025-10-29,28500.0,28500.0,25500.0,27800.0,17821,019175
2025-10-30,27150.0,27150.0,26100.0,26100.0,5684,019175
2025-10-31,25800.0,26000.0,25500.0,25600.0,5851,019175
2025-11-03,25200.0,25400.0,24400.0,24950.0,6713,019175
2025-11-04,24950.0,28000.0,24950.0,27350.0,17526,019175
2025-11-05,27350.0,27350.0,25500.0,25900.0,10552,019175
2025-11-06,25950.0,26550.0,25850.0,26050.0,7034,019175
2025-11-07,25500.0,26400.0,25100.0,25200.0,3518,019175
2025-11-10,25200.0,26250.0,25200.0,26250.0,9549,019175
2025-11-11,26200.0,26350.0,26200.0,26250.0,4210,019175
2025-11-12,26500.0,27400.0,26500.0,26750.0,2305,019175
2025-11-13,26800.0,27150.0,26800.0,26800.0,2856,019175
2025-11-14,26650.0,27900.0,26650.0,27000.0,6839,019175
2025-11-17,27750.0,27750.0,26750.0,26750.0,1785,019175
2025-11-18,26550.0,26550.0,25950.0,26000.0,3695,019175
2025-11-19,26000.0,26000.0,25000.0,25000.0,4123,019175
2025-11-20,25300.0,25950.0,25300.0,25850.0,5014,019175
2025-11-21,25050.0,25400.0,25000.0,25000.0,4697,019175
2025-11-24,25150.0,25150.0,24500.0,24500.0,3462,019175
2025-11-25,24800.0,25300.0,24550.0,24900.0,3871,019175
2025-11-26,25750.0,26100.0,25400.0,25550.0,6165,019175
2025-11-27,25600.0,25650.0,24950.0,25400.0,4267,019175
2025-11-28,25400.0,25400.0,24950.0,25400.0,3033,019175
2025-12-01,25400.0,26400.0,25400.0,25650.0,2980,019175
2025-12-02,25300.0,25700.0,25150.0,25700.0,1651,019175
2025-12-03,26350.0,26350.0,25900.0,25900.0,4069,019175
2025-12-04,25850.0,26000.0,25300.0,25300.0,1817,019175
2025-12-05,25100.0,25750.0,25100.0,25600.0,1932,019175
2025-12-08,25600.0,26050.0,25150.0,25300.0,7620,019175
2025-12-09,25300.0,25350.0,24850.0,24900.0,1829,019175
2025-12-10,25050.0,25050.0,25000.0,25050.0,2010,019175
2025-12-11,24900.0,25800.0,24900.0,25600.0,4976,019175
2025-12-12,25650.0,25650.0,24800.0,24850.0,2640,019175
2025-12-15,25200.0,25200.0,24000.0,24450.0,3696,019175
2025-12-16,24700.0,24900.0,24200.0,24200.0,2731,019175
2025-12-17,24100.0,24150.0,23500.0,23500.0,4880,019175
2025-12-18,23650.0,23650.0,23100.0,23550.0,2437,019175
2025-12-19,23550.0,24000.0,23550.0,23800.0,1834,019175
2025-12-22,23800.0,24200.0,23800.0,24200.0,2429,019175
2025-12-23,24400.0,24400.0,23750.0,23800.0,1545,019175
2025-12-24,24100.0,24100.0,23200.0,23200.0,2269,019175
2025-12-26,23200.0,23200.0,22800.0,22800.0,2932,019175
2025-12-29,22600.0,22900.0,22500.0,22800.0,4355,019175
2025-12-30,22700.0,23550.0,22700.0,23500.0,2474,019175
2026-01-02,23650.0,24300.0,23600.0,23600.0,2959,019175
2026-01-05,23750.0,23750.0,23200.0,23200.0,3080,019175
2026-01-06,23100.0,23100.0,22800.0,22950.0,1762,019175
2026-01-07,22900.0,23050.0,22100.0,22600.0,4253,019175
2026-01-08,22400.0,22400.0,21550.0,21550.0,6377,019175
2026-01-09,21550.0,21750.0,21550.0,21600.0,1499,019175
2026-01-12,21700.0,21700.0,21300.0,21400.0,2128,019175
2026-01-13,22100.0,22100.0,20950.0,21050.0,2060,019175
2026-01-14,21350.0,21350.0,20650.0,20650.0,4571,019175
2026-01-15,20500.0,20500.0,19770.0,20100.0,5636,019175
2026-01-16,20200.0,20250.0,19870.0,19870.0,4269,019175
2026-01-19,19870.0,19870.0,19350.0,19370.0,6440,019175
2026-01-20,19100.0,19960.0,19100.0,19960.0,5650,019175
2026-01-21,19840.0,19840.0,18940.0,18940.0,3747,019175
2026-01-22,18760.0,18790.0,18750.0,18790.0,7786,019175
2026-01-23,18760.0,19260.0,18760.0,19220.0,3141,019175
2026-01-26,19230.0,19800.0,19230.0,19800.0,5364,019175
2026-01-27,19600.0,20200.0,19600.0,20200.0,2651,019175
2026-01-28,20500.0,23000.0,20500.0,21350.0,14135,019175
2026-01-29,21200.0,21350.0,20800.0,21350.0,4871,019175
2026-01-30,21350.0,21350.0,20350.0,20900.0,5955,019175
2026-02-02,20900.0,21000.0,19800.0,19940.0,3405,019175
2026-02-03,20050.0,20050.0,19850.0,19930.0,2343,019175
2026-02-04,19400.0,20000.0,19400.0,20000.0,3250,019175
2026-02-05,20300.0,20300.0,19850.0,20000.0,2887,019175
2026-02-06,19900.0,19900.0,19600.0,19600.0,1869,019175
2026-02-09,19750.0,19800.0,19600.0,19800.0,1975,019175
2026-02-10,20150.0,20300.0,19800.0,20100.0,2228,019175
2026-02-11,20100.0,20700.0,20100.0,20450.0,1997,019175
2026-02-12,20400.0,20400.0,19900.0,19990.0,1566,019175
2026-02-13,19700.0,19980.0,19700.0,19850.0,1662,019175
2026-02-19,19850.0,19850.0,19790.0,19800.0,3566,019175
2026-02-20,19800.0,19800.0,19490.0,19490.0,4913,019175
2026-02-23,19490.0,19510.0,19200.0,19200.0,3678,019175
2026-02-24,19200.0,19440.0,19200.0,19280.0,3922,019175
2026-02-25,19500.0,19500.0,19200.0,19200.0,3430,019175
2026-02-26,19200.0,19200.0,18300.0,18420.0,4970,019175
2026-02-27,19190.0,19190.0,18560.0,18610.0,5028,019175
2026-03-03,18200.0,18200.0,17700.0,17700.0,4601,019175
2026-03-04,17000.0,17000.0,15000.0,15000.0,14255,019175
2026-03-05,14800.0,17780.0,14800.0,17100.0,26814,019175
2026-03-06,16350.0,17230.0,16060.0,16580.0,6975,019175
2026-03-09,16180.0,16970.0,15800.0,15920.0,7611,019175
2026-03-10,16280.0,16500.0,16270.0,16500.0,2518,019175
2026-03-11,16310.0,16900.0,16310.0,16540.0,2744,019175
2026-03-12,16540.0,16630.0,16540.0,16620.0,453,019175
2026-03-13,16230.0,16710.0,16230.0,16500.0,1412,019175
2026-03-16,16390.0,16450.0,16390.0,16450.0,1430,019175
2026-03-17,16500.0,16980.0,16480.0,16600.0,2267,019175
2026-03-18,16510.0,16590.0,16510.0,16570.0,1415,019175
2026-03-19,16450.0,16450.0,16400.0,16400.0,2225,019175
2026-03-20,16350.0,16700.0,16350.0,16700.0,2805,019175
2026-03-23,17540.0,17540.0,16670.0,16670.0,2096,019175
2026-03-24,17200.0,17200.0,17000.0,17040.0,2450,019175
2026-03-25,17110.0,17460.0,17100.0,17110.0,1747,019175
2026-03-26,17120.0,17120.0,16900.0,16900.0,1538,019175
2026-03-27,17010.0,17020.0,16780.0,17020.0,1951,019175
2026-03-30,17100.0,17100.0,16750.0,16810.0,1033,019175
2026-03-31,16750.0,16750.0,16300.0,16320.0,795,019175
2026-04-01,16320.0,16890.0,16320.0,16640.0,2950,019175
2026-04-02,16890.0,16890.0,16000.0,16000.0,1143,019175
2026-04-03,16200.0,16200.0,15710.0,15810.0,4470,019175
2026-04-06,15810.0,15810.0,15200.0,15610.0,2658,019175
2026-04-07,15610.0,15700.0,15150.0,15490.0,5534,019175
2026-04-08,15870.0,15870.0,15700.0,15710.0,4060,019175
2026-04-09,15710.0,15710.0,15540.0,15680.0,761,019175
2026-04-10,15780.0,15880.0,15680.0,15800.0,3040,019175
2026-04-13,16890.0,20500.0,16890.0,20500.0,31726,019175
2026-04-14,19540.0,26650.0,19310.0,20450.0,292338,019175
2026-04-15,20950.0,21400.0,19690.0,19900.0,43590,019175
2026-04-16,19890.0,19890.0,19210.0,19210.0,12669,019175
2026-04-17,24950.0,24950.0,22500.0,24450.0,105305,019175
2026-04-20,20700.0,21900.0,20400.0,21100.0,51139,019175
2026-04-21,20750.0,20750.0,19790.0,19870.0,17366,019175
2026-04-22,20100.0,20100.0,19150.0,19220.0,14997,019175
2026-04-23,19270.0,19270.0,18970.0,19130.0,7310,019175
2026-04-24,19350.0,19350.0,19100.0,19180.0,7145,019175
2026-04-27,19450.0,19580.0,19200.0,19560.0,9086,019175
2026-04-28,19550.0,19550.0,19100.0,19150.0,6017,019175
2026-04-29,19000.0,19150.0,18950.0,19130.0,7251,019175
2026-04-30,19010.0,19030.0,19000.0,19000.0,4489,019175
2026-05-04,19380.0,19380.0,18950.0,18950.0,4496,019175
2026-05-06,18960.0,18960.0,18900.0,18900.0,5355,019175
